CountryCode,CountryName,IndicatorName,OriginalIndicatorName,Year,Value,Zone
RUS,Russian Federation,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,87.0486373901367,Education
MEX,Mexico,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,86.0763092041016,Education
KOR,"Korea, Rep.",Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,96.3489303588867,Education
JPN,Japan,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,,Education
ITA,Italy,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,100.291458129883,Education
IDN,Indonesia,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,70.1684417724609,Education
IND,India,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,62.2119216918945,Education
DEU,Germany,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,103.240730285645,Education
FRA,France,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,106.432838439941,Education
CHN,China,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,82.6792526245117,Education
CAN,Canada,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,102.278419494629,Education
BRA,Brazil,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,,Education
AUS,Australia,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,,Education
ARG,Argentina,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2008,93.183219909668,Education
USA,United States,Population_Total,"Population, total",2008,304093966.0,Demographics
GBR,United Kingdom,Population_Total,"Population, total",2008,61806995.0,Demographics
TUR,Turkiye,Population_Total,"Population, total",2008,71051678.0,Demographics
ZAF,South Africa,Population_Total,"Population, total",2008,51114599.0,Demographics
SAU,Saudi Arabia,Population_Total,"Population, total",2008,23287877.0,Demographics
RUS,Russian Federation,Population_Total,"Population, total",2008,142742366.0,Demographics
MEX,Mexico,Population_Total,"Population, total",2008,110374288.0,Demographics
KOR,"Korea, Rep.",Population_Total,"Population, total",2008,49054708.0,Demographics
JPN,Japan,Population_Total,"Population, total",2008,128063000.0,Demographics
ITA,Italy,Population_Total,"Population, total",2008,59211181.0,Demographics
IDN,Indonesia,Population_Total,"Population, total",2008,240157903.0,Demographics
IND,India,Population_Total,"Population, total",2008,1207930964.0,Demographics
DEU,Germany,Population_Total,"Population, total",2008,82110097.0,Demographics
FRA,France,Population_Total,"Population, total",2008,64375116.0,Demographics
CHN,China,Population_Total,"Population, total",2008,1324655000.0,Demographics
CAN,Canada,Population_Total,"Population, total",2008,33247298.0,Demographics
BRA,Brazil,Population_Total,"Population, total",2008,190367302.0,Demographics
AUS,Australia,Population_Total,"Population, total",2008,21249199.0,Demographics
ARG,Argentina,Population_Total,"Population, total",2008,40424148.0,Demographics
USA,United States,Urban_Population_Pct,Urban population (% of total population),2008,80.6219682896606,Demographics
GBR,United Kingdom,Urban_Population_Pct,Urban population (% of total population),2008,80.7547673906116,Demographics
TUR,Turkiye,Urban_Population_Pct,Urban population (% of total population),2008,66.513650890377,Demographics
ZAF,South Africa,Urban_Population_Pct,Urban population (% of total population),2008,61.7692983894896,Demographics
SAU,Saudi Arabia,Urban_Population_Pct,Urban population (% of total population),2008,81.6441431042994,Demographics
RUS,Russian Federation,Urban_Population_Pct,Urban population (% of total population),2008,73.4822463989258,Demographics
MEX,Mexico,Urban_Population_Pct,Urban population (% of total population),2008,76.5090428271033,Demographics
KOR,"Korea, Rep.",Urban_Population_Pct,Urban population (% of total population),2008,81.8350833138518,Demographics
JPN,Japan,Urban_Population_Pct,Urban population (% of total population),2008,89.2921563808851,Demographics
ITA,Italy,Urban_Population_Pct,Urban population (% of total population),2008,67.9071958431441,Demographics
IDN,Indonesia,Urban_Population_Pct,Urban population (% of total population),2008,48.4644736032029,Demographics
IND,India,Urban_Population_Pct,Urban population (% of total population),2008,30.1438485921815,Demographics
DEU,Germany,Urban_Population_Pct,Urban population (% of total population),2008,80.2459549084581,Demographics
FRA,France,Urban_Population_Pct,Urban population (% of total population),2008,77.1561901569367,Demographics
CHN,China,Urban_Population_Pct,Urban population (% of total population),2008,46.9895057678223,Demographics
CAN,Canada,Urban_Population_Pct,Urban population (% of total population),2008,80.6628944916604,Demographics
BRA,Brazil,Urban_Population_Pct,Urban population (% of total population),2008,83.8036050557184,Demographics
AUS,Australia,Urban_Population_Pct,Urban population (% of total population),2008,86.0253816967666,Demographics
ARG,Argentina,Urban_Population_Pct,Urban population (% of total population),2008,90.6521912139817,Demographics
USA,United States,Life_Expectancy,"Life expectancy at birth, total (years)",2009,78.390243902439,Health
GBR,United Kingdom,Life_Expectancy,"Life expectancy at birth, total (years)",2009,80.0512195121951,Health
TUR,Turkiye,Life_Expectancy,"Life expectancy at birth, total (years)",2009,74.679,Health
ZAF,South Africa,Life_Expectancy,"Life expectancy at birth, total (years)",2009,57.413,Health
SAU,Saudi Arabia,Life_Expectancy,"Life expectancy at birth, total (years)",2009,75.447,Health
RUS,Russian Federation,Life_Expectancy,"Life expectancy at birth, total (years)",2009,68.6846341463415,Health
MEX,Mexico,Life_Expectancy,"Life expectancy at birth, total (years)",2009,73.628,Health
KOR,"Korea, Rep.",Life_Expectancy,"Life expectancy at birth, total (years)",2009,79.9682926829268,Health
JPN,Japan,Life_Expectancy,"Life expectancy at birth, total (years)",2009,82.9314634146342,Health
ITA,Italy,Life_Expectancy,"Life expectancy at birth, total (years)",2009,81.6365853658537,Health
IDN,Indonesia,Life_Expectancy,"Life expectancy at birth, total (years)",2009,68.267,Health
IND,India,Life_Expectancy,"Life expectancy at birth, total (years)",2009,66.7,Health
DEU,Germany,Life_Expectancy,"Life expectancy at birth, total (years)",2009,79.8365853658537,Health
FRA,France,Life_Expectancy,"Life expectancy at birth, total (years)",2009,81.4146341463415,Health
CHN,China,Life_Expectancy,"Life expectancy at birth, total (years)",2009,75.317,Health
CAN,Canada,Life_Expectancy,"Life expectancy at birth, total (years)",2009,81.0660975609756,Health
BRA,Brazil,Life_Expectancy,"Life expectancy at birth, total (years)",2009,73.457,Health
AUS,Australia,Life_Expectancy,"Life expectancy at birth, total (years)",2009,81.5439024390244,Health
ARG,Argentina,Life_Expectancy,"Life expectancy at birth, total (years)",2009,75.577,Health
USA,United States,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,6.4,Health
GBR,United Kingdom,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,4.6,Health
TUR,Turkiye,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,15.7,Health
ZAF,South Africa,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,37.7,Health
SAU,Saudi Arabia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,11.2,Health
RUS,Russian Federation,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,8.6,Health
MEX,Mexico,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,16.8,Health
KOR,"Korea, Rep.",Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,3.4,Health
JPN,Japan,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,2.4,Health
ITA,Italy,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,3.4,Health
IDN,Indonesia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,28.2,Health
IND,India,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,48.7,Health
DEU,Germany,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,3.5,Health
FRA,France,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,3.1,Health
CHN,China,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,13.6,Health
CAN,Canada,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,5.0,Health
BRA,Brazil,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,16.7,Health
AUS,Australia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,4.2,Health
ARG,Argentina,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2009,12.8,Health
USA,United States,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,15.0,Health
GBR,United Kingdom,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,11.0,Health
TUR,Turkiye,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,23.0,Health
ZAF,South Africa,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,241.0,Health
SAU,Saudi Arabia,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,11.0,Health
RUS,Russian Federation,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,24.0,Health
MEX,Mexico,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,51.0,Health
KOR,"Korea, Rep.",Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,9.0,Health
JPN,Japan,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,6.0,Health
ITA,Italy,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,8.0,Health
IDN,Indonesia,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,246.0,Health
IND,India,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,205.0,Health
DEU,Germany,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,6.0,Health
FRA,France,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,10.0,Health
CHN,China,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,35.0,Health
CAN,Canada,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,12.0,Health
BRA,Brazil,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,69.0,Health
AUS,Australia,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,5.0,Health
ARG,Argentina,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2009,62.0,Health
USA,United States,GDP_Current_USD,GDP (current US$),2009,14478064934000.0,Economy
GBR,United Kingdom,GDP_Current_USD,GDP (current US$),2009,2429358155475.93,Economy
TUR,Turkiye,GDP_Current_USD,GDP (current US$),2009,653894449921.288,Economy
ZAF,South Africa,GDP_Current_USD,GDP (current US$),2009,329754060647.129,Economy
SAU,Saudi Arabia,GDP_Current_USD,GDP (current US$),2009,429097866666.667,Economy
RUS,Russian Federation,GDP_Current_USD,GDP (current US$),2009,1222645900055.7,Economy
MEX,Mexico,GDP_Current_USD,GDP (current US$),2009,943437415024.633,Economy
KOR,"Korea, Rep.",GDP_Current_USD,GDP (current US$),2009,983065242417.36,Economy
JPN,Japan,GDP_Current_USD,GDP (current US$),2009,5289493117993.89,Economy
ITA,Italy,GDP_Current_USD,GDP (current US$),2009,2209484319012.65,Economy
IDN,Indonesia,GDP_Current_USD,GDP (current US$),2009,539580085612.401,Economy
IND,India,GDP_Current_USD,GDP (current US$),2009,1341888016994.9,Economy
DEU,Germany,GDP_Current_USD,GDP (current US$),2009,3478545516683.59,Economy
FRA,France,GDP_Current_USD,GDP (current US$),2009,2700075882518.98,Economy
CHN,China,GDP_Current_USD,GDP (current US$),2009,5189577094997.58,Economy
CAN,Canada,GDP_Current_USD,GDP (current US$),2009,1374625142157.29,Economy
BRA,Brazil,GDP_Current_USD,GDP (current US$),2009,1666996294252.12,Economy
AUS,Australia,GDP_Current_USD,GDP (current US$),2009,931761689770.843,Economy
ARG,Argentina,GDP_Current_USD,GDP (current US$),2009,332976484577.619,Economy
USA,United States,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,47194.9500893872,Economy
GBR,United Kingdom,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,35023.3323106015,Economy
TUR,Turkiye,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,15551.64150166,Economy
ZAF,South Africa,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,12261.4115911303,Economy
SAU,Saudi Arabia,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,54787.3552114775,Economy
RUS,Russian Federation,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,19389.94140625,Economy
MEX,Mexico,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,15192.6241502056,Economy
KOR,"Korea, Rep.",GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,30731.409368979,Economy
JPN,Japan,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,33547.2834245767,Economy
ITA,Italy,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,34483.7311008116,Economy
IDN,Indonesia,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,7868.14818333554,Economy
IND,India,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,3886.58197693247,Economy
DEU,Germany,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,37554.4426993174,Economy
FRA,France,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,34666.9598878294,Economy
CHN,China,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,8447.98281469227,Economy
CAN,Canada,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,38864.0566958538,Economy
BRA,Brazil,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,13390.6831313285,Economy
AUS,Australia,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,40442.5896325192,Economy
ARG,Argentina,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2009,16182.0753477677,Economy
USA,United States,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,9.254,Economy
GBR,United Kingdom,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,7.627,Economy
TUR,Turkiye,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,14.026,Economy
ZAF,South Africa,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,23.523,Economy
SAU,Saudi Arabia,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,5.377,Economy
RUS,Russian Federation,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,8.301,Economy
MEX,Mexico,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,5.356,Economy
KOR,"Korea, Rep.",Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,3.363,Economy
JPN,Japan,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,5.068,Economy
ITA,Italy,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,7.749,Economy
IDN,Indonesia,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,6.106,Economy
